,trial_id,benchmark,fuzzer,Unnamed: 0_x,Unnamed: 0.1,git_hash,experiment_filestore,experiment,time_started,time_ended,time,edges_covered,fuzzer_stats,crash_key,bugs_covered,edges_covered_max,saturated,time_sat,initial_coverage,corpus,fuzzbench_trial_id,per_target_trial,Unnamed: 0_y,total_shared,total_eq,total_ineq,total_indir,bin_text_size,eq_unexplored,eq_reached,ineq_unexplored,ineq_reached,indir_reached,shared_reached,mean_exec_ns,q25_exec_ns,q50_exec_ns,q75_exec_ns,q100_exec_ns,mean_size_bytes,q25_mean_size_bytes,q50_mean_size_bytes,q75_mean_size_bytes,q100_mean_size_bytes,corpus_size
401,134,zlib_zlib_uncompress_fuzzer,afl,60953,11885,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.598719,,85500,449,,,0,471,True,15300.0,329,e1v0-libfuzzer,134.0,8.0,57.0,3075.0,10231.0,3048.0,1122.0,4386.0,339.0,395.0,143.0,170.0,4.0,0.0,2400406.2333333334,2230114.45,2373875.25,2527609.55,2683484.333333333,361.4,4.25,8.0,9.75,3525.0,10.0
402,135,lcms-2017-03-21,afl,13094,12063,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.249234,2022-08-03 13:40:04.170708,86400,1881,,,0,2079,False,,1139,e1v0-libfuzzer,135.0,9.0,40.0,3469.0,13840.0,3820.0,1360.0,4960.0,865.0,1010.0,207.0,237.0,18.0,0.0,3253993.1875000005,3059433.5583333336,3153164.966666667,3313732.808333333,4399578.933333334,332.875,132.0,326.5,485.25,646.0,8.0
403,135,sqlite3_ossfuzz,afl,25219,11523,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.954068,2022-08-03 13:44:42.437580,86400,14247,,,0,16495,False,,11590,e1v0-libfuzzer,135.0,9.0,15.0,9849.0,38188.0,10221.0,3316.0,13078.0,8338.0,10529.0,2419.0,3150.0,48.0,0.0,8848812.678717948,3011869.458333333,4086527.95,6720551.066666666,81205960.3,40354.16923076923,3878.75,10759.0,43686.75,719128.0,130.0
404,135,zlib_zlib_uncompress_fuzzer,afl,61049,11878,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.657063,,85500,469,,,0,471,True,2700.0,395,e1v0-libfuzzer,135.0,9.0,65.0,3075.0,10231.0,3048.0,1122.0,4386.0,330.0,422.0,138.0,192.0,4.0,0.0,2718099.178947368,2643521.533333333,2708173.533333333,2785417.15,2927543.8666666667,422.4736842105263,6.5,9.0,43.0,3909.0,19.0
405,136,lcms-2017-03-21,afl,13191,12046,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.619718,2022-08-03 13:40:04.170708,86400,2030,,,0,2079,True,8100.0,1721,e1v0-libfuzzer,136.0,10.0,26.0,3469.0,13840.0,3820.0,1360.0,4960.0,949.0,1320.0,219.0,312.0,21.0,0.0,3619611.5196666657,2875314.1333333333,2988099.75,3224817.6416666666,21282522.6,435.53,257.5,487.0,537.25,1888.0,100.0
406,136,sqlite3_ossfuzz,afl,25316,11538,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.798531,2022-08-03 13:44:42.437580,86400,13807,,,0,16495,False,,8508,e1v0-libfuzzer,136.0,10.0,1.0,9849.0,38188.0,10221.0,3316.0,13078.0,6354.0,7648.0,1895.0,2335.0,41.0,0.0,8548127.178431375,3102632.4,4705809.066666666,5815950.833333333,69212629.5,23265.470588235294,3674.0,8914.0,15878.0,206647.0,17.0
407,136,zlib_zlib_uncompress_fuzzer,afl,61145,11985,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.760254,,85500,452,,,0,471,True,27000.0,324,e1v0-libfuzzer,136.0,10.0,51.0,3075.0,10231.0,3048.0,1122.0,4386.0,335.0,393.0,149.0,172.0,4.0,0.0,2446878.9222222217,2388809.566666667,2437699.433333333,2543338.9,2610326.066666667,23.0,5.0,6.0,16.0,139.0,9.0
408,137,lcms-2017-03-21,afl,13288,12107,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.681515,2022-08-03 13:40:04.170708,86400,1885,,,0,2079,False,,1400,e1v0-libfuzzer,137.0,11.0,37.0,3469.0,13840.0,3820.0,1360.0,4960.0,945.0,1184.0,223.0,287.0,20.0,0.0,5474122.415625,3063865.583333333,3174896.4333333336,3251952.9,74745360.6,477.6875,425.0,494.5,531.25,1888.0,32.0
409,137,sqlite3_ossfuzz,afl,25413,11528,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.674038,2022-08-03 13:44:42.437580,86400,14169,,,0,16495,False,,10226,e1v0-libfuzzer,137.0,11.0,12.0,9849.0,38188.0,10221.0,3316.0,13078.0,6723.0,8370.0,2197.0,2776.0,45.0,0.0,8556124.869743593,3251513.8666666667,4248391.533333333,6439077.766666667,67790777.23333333,29565.276923076923,3178.0,9671.0,22337.0,374977.0,65.0
410,137,zlib_zlib_uncompress_fuzzer,afl,61241,11932,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.840384,,85500,449,,,0,471,True,4500.0,309,e1v0-libfuzzer,137.0,11.0,62.0,3075.0,10231.0,3048.0,1122.0,4386.0,338.0,383.0,146.0,170.0,4.0,0.0,2843819.1,2801891.6166666667,2903477.2666666666,2915575.666666667,2927674.066666667,1319.0,24.0,38.0,1973.5,3909.0,3.0
411,138,lcms-2017-03-21,afl,13385,12093,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.700924,2022-08-03 13:40:04.170708,86400,1927,,,0,2079,False,,1231,e1v0-libfuzzer,138.0,12.0,34.0,3469.0,13840.0,3820.0,1360.0,4960.0,882.0,1083.0,218.0,267.0,19.0,0.0,3687436.1425925926,3128066.8166666664,3261063.7333333334,3375009.6,10926273.4,409.72222222222223,158.5,486.5,493.25,1089.0,18.0
412,138,sqlite3_ossfuzz,afl,25510,11549,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.679353,2022-08-03 13:44:42.437580,86400,14465,,,0,16495,False,,11015,e1v0-libfuzzer,138.0,12.0,9.0,9849.0,38188.0,10221.0,3316.0,13078.0,7822.0,9803.0,2345.0,2991.0,45.0,0.0,10219970.359401708,3342632.2416666667,4104484.9,6446732.95,60903080.46666667,28431.4358974359,3450.5,9083.5,40591.0,202916.0,78.0
413,138,zlib_zlib_uncompress_fuzzer,afl,61337,11935,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.723138,,85500,470,,,0,471,True,900.0,389,e1v0-libfuzzer,138.0,12.0,59.0,3075.0,10231.0,3048.0,1122.0,4386.0,343.0,421.0,148.0,193.0,4.0,0.0,2411596.9484848483,2250809.6833333336,2338740.8,2500418.5,2775199.466666667,711.1818181818181,6.0,9.0,44.5,3909.0,11.0
414,139,lcms-2017-03-21,afl,13482,12117,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.705338,2022-08-03 13:40:04.170708,86400,2003,,,0,2079,True,34200.0,1601,e1v0-libfuzzer,139.0,13.0,28.0,3469.0,13840.0,3820.0,1360.0,4960.0,957.0,1283.0,232.0,305.0,21.0,0.0,5319092.356790125,2944093.466666667,3043845.1666666665,3196058.958333333,75845637.46666667,451.8333333333333,285.75,488.0,517.0,1303.0,54.0
415,139,sqlite3_ossfuzz,afl,25607,11515,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.856215,2022-08-03 13:44:42.437580,86400,14492,,,0,16495,False,,11383,e1v0-libfuzzer,139.0,13.0,3.0,9849.0,38188.0,10221.0,3316.0,13078.0,8348.0,10416.0,2433.0,3113.0,48.0,0.0,10326331.782170542,3470250.625,4169412.583333333,7404257.158333333,62107127.766666666,39960.58139534884,4777.25,9996.5,41495.5,719128.0,86.0
416,139,zlib_zlib_uncompress_fuzzer,afl,61433,11931,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.829980,,85500,468,,,0,471,True,900.0,385,e1v0-libfuzzer,139.0,13.0,53.0,3075.0,10231.0,3048.0,1122.0,4386.0,328.0,412.0,141.0,186.0,4.0,0.0,2398197.455555556,2266707.375,2378228.4333333336,2466367.5083333333,2723778.6666666665,622.0,4.75,18.0,35.0,3779.0,12.0
417,140,lcms-2017-03-21,afl,13579,12001,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.736822,2022-08-03 13:40:04.170708,86400,2036,,,0,2079,True,1800.0,1887,e1v0-libfuzzer,140.0,14.0,25.0,3469.0,13840.0,3820.0,1360.0,4960.0,907.0,1377.0,219.0,328.0,21.0,0.0,3494559.416233768,2718692.841666667,2925714.6333333333,3129705.7583333333,20964562.566666663,466.14935064935065,260.25,488.0,518.75,2330.0,154.0
418,140,sqlite3_ossfuzz,afl,25704,11492,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.927126,2022-08-03 13:44:42.437580,86400,14723,,,0,16495,False,,10573,e1v0-libfuzzer,140.0,14.0,0.0,9849.0,38188.0,10221.0,3316.0,13078.0,7068.0,8780.0,2297.0,2907.0,43.0,0.0,6472803.438812783,2952580.8666666667,3810333.6,5646960.5,58541276.43333333,30517.0,4344.0,8460.0,28268.0,264328.0,73.0
419,140,zlib_zlib_uncompress_fuzzer,afl,61529,11938,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.740300,,85500,468,,,0,471,True,900.0,404,e1v0-libfuzzer,140.0,14.0,50.0,3075.0,10231.0,3048.0,1122.0,4386.0,319.0,415.0,140.0,194.0,4.0,0.0,2228901.607692308,2132655.225,2196255.9833333334,2273866.275,2519569.2333333334,162.80769230769232,5.0,7.0,22.0,3779.0,26.0
420,141,lcms-2017-03-21,afl,13676,12022,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.587672,2022-08-03 13:40:04.170708,86400,1998,,,0,2079,True,32400.0,1591,e1v0-libfuzzer,141.0,15.0,30.0,3469.0,13840.0,3820.0,1360.0,4960.0,953.0,1252.0,233.0,304.0,21.0,0.0,3612324.921768708,2911484.6333333333,3035107.933333333,3262947.3,21636209.0,414.3061224489796,309.0,489.0,504.0,609.0,49.0
421,141,sqlite3_ossfuzz,afl,25801,11514,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.867685,2022-08-03 13:44:42.437580,86400,13931,,,0,16495,False,,11644,e1v0-libfuzzer,141.0,15.0,5.0,9849.0,38188.0,10221.0,3316.0,13078.0,7514.0,9389.0,2444.0,3167.0,49.0,0.0,13441107.923415974,3237298.033333333,4357108.733333333,10598205.666666666,100463788.86666666,32800.23140495868,4695.0,9497.0,30311.0,465532.0,121.0
422,141,zlib_zlib_uncompress_fuzzer,afl,61625,11934,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.841528,,85500,455,,,0,471,True,27000.0,183,e1v0-libfuzzer,141.0,15.0,55.0,3075.0,10231.0,3048.0,1122.0,4386.0,291.0,310.0,109.0,117.0,4.0,0.0,2672938.9,2672938.9,2672938.9,2672938.9,2672938.9,139.0,139.0,139.0,139.0,139.0,1.0
423,142,lcms-2017-03-21,afl,13773,12016,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.711111,2022-08-03 13:40:04.170708,86400,2015,,,0,2079,True,19800.0,1482,e1v0-libfuzzer,142.0,16.0,43.0,3469.0,13840.0,3820.0,1360.0,4960.0,956.0,1241.0,225.0,294.0,18.0,0.0,3753446.460784314,3054911.125,3155234.333333333,4117416.508333333,11208891.2,451.9117647058824,327.25,493.5,547.5,741.0,34.0
424,142,sqlite3_ossfuzz,afl,25898,11520,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.715324,2022-08-03 13:44:42.437580,86400,13678,,,0,16495,False,,10138,e1v0-libfuzzer,142.0,16.0,18.0,9849.0,38188.0,10221.0,3316.0,13078.0,7218.0,8754.0,2173.0,2691.0,47.0,0.0,11392157.447826087,3601169.333333333,4594680.466666667,10561531.55,47715638.63333333,31068.043478260868,8406.5,10495.0,34434.0,146707.0,23.0
425,142,zlib_zlib_uncompress_fuzzer,afl,61721,11881,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.668958,,85500,459,,,0,471,True,21600.0,231,e1v0-libfuzzer,142.0,16.0,68.0,3075.0,10231.0,3048.0,1122.0,4386.0,323.0,351.0,138.0,152.0,4.0,0.0,2621011.716666667,2618767.458333333,2621011.716666667,2623255.975,2625500.2333333334,27.0,16.5,27.0,37.5,48.0,2.0
426,143,lcms-2017-03-21,afl,13870,12055,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.701531,2022-08-03 13:40:04.170708,86400,2067,,,0,2079,True,2700.0,1723,e1v0-libfuzzer,143.0,17.0,38.0,3469.0,13840.0,3820.0,1360.0,4960.0,915.0,1310.0,217.0,308.0,22.0,0.0,4597108.361059191,2816546.3833333333,2989681.333333333,3189618.8,120817001.43333334,448.7663551401869,261.5,488.0,513.0,1944.0,107.0
427,143,sqlite3_ossfuzz,afl,25995,11540,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.926552,2022-08-03 13:44:42.437580,86400,15036,,,0,16495,False,,12438,e1v0-libfuzzer,143.0,17.0,13.0,9849.0,38188.0,10221.0,3316.0,13078.0,8728.0,11065.0,2638.0,3436.0,49.0,0.0,10788294.974091629,3232036.916666667,4190563.433333333,8604018.516666666,89658368.2,33456.09478672986,4342.5,10679.0,31317.0,465532.0,211.0
428,143,zlib_zlib_uncompress_fuzzer,afl,61817,11880,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.452090,,85500,469,,,0,471,True,1800.0,426,e1v0-libfuzzer,143.0,17.0,63.0,3075.0,10231.0,3048.0,1122.0,4386.0,315.0,429.0,143.0,196.0,4.0,0.0,2343891.630208333,2193737.6083333334,2235624.1666666665,2398419.0416666665,4246419.2,242.03125,5.75,7.5,10.25,3779.0,32.0
429,144,lcms-2017-03-21,afl,13967,12021,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.611780,2022-08-03 13:40:04.170708,86400,2016,,,0,2079,True,15300.0,1625,e1v0-libfuzzer,144.0,18.0,45.0,3469.0,13840.0,3820.0,1360.0,4960.0,968.0,1286.0,237.0,313.0,21.0,0.0,4273000.950909092,2939457.783333333,3063600.1666666665,3444450.066666667,21200541.83333333,491.1818181818182,289.0,488.0,536.5,1944.0,55.0
430,144,sqlite3_ossfuzz,afl,26092,11559,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.768846,2022-08-03 13:44:42.437580,86400,12759,,,0,16495,False,,9073,e1v0-libfuzzer,144.0,18.0,20.0,9849.0,38188.0,10221.0,3316.0,13078.0,6942.0,8361.0,2077.0,2533.0,44.0,0.0,10774227.426666666,3675775.725,4839955.516666667,11718832.158333331,32526847.966666665,68776.0,9241.75,22231.5,40907.5,450636.0,10.0
431,144,zlib_zlib_uncompress_fuzzer,afl,61913,11879,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.688735,,85500,470,,,0,471,True,1800.0,401,e1v0-libfuzzer,144.0,18.0,70.0,3075.0,10231.0,3048.0,1122.0,4386.0,347.0,430.0,148.0,195.0,4.0,0.0,2561984.508333334,2501523.45,2528432.583333333,2624025.8583333334,2871903.5,649.1666666666666,7.5,8.0,18.75,3909.0,12.0
432,145,lcms-2017-03-21,afl,14064,12018,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.562544,2022-08-03 13:40:04.170708,86400,1956,,,0,2079,False,,1526,e1v0-libfuzzer,145.0,19.0,48.0,3469.0,13840.0,3820.0,1360.0,4960.0,944.0,1257.0,231.0,301.0,20.0,0.0,3238174.8014184395,2498255.716666667,2616720.9,2725616.416666667,16649440.466666669,422.7021276595744,256.0,485.0,499.0,905.0,47.0
433,145,sqlite3_ossfuzz,afl,26189,11525,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.917964,2022-08-03 13:44:42.437580,86400,14687,,,0,16495,False,,12690,e1v0-libfuzzer,145.0,19.0,23.0,9849.0,38188.0,10221.0,3316.0,13078.0,8863.0,11310.0,2655.0,3497.0,51.0,0.0,10190315.82285298,3076341.3,3965620.366666666,7451270.5,91809093.93333334,38329.0,4882.0,13373.0,39865.0,719128.0,229.0
434,145,zlib_zlib_uncompress_fuzzer,afl,62009,11892,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.734228,,85500,455,,,0,471,True,20700.0,262,e1v0-libfuzzer,145.0,19.0,73.0,3075.0,10231.0,3048.0,1122.0,4386.0,318.0,364.0,139.0,149.0,4.0,0.0,2779161.8833333333,2710633.5083333333,2807085.7333333334,2841471.208333333,3186176.1,11.0,5.25,7.0,16.25,26.0,6.0
435,146,lcms-2017-03-21,afl,14161,12004,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.499078,2022-08-03 13:40:04.170708,86400,2020,,,0,2079,True,10800.0,1676,e1v0-libfuzzer,146.0,20.0,44.0,3469.0,13840.0,3820.0,1360.0,4960.0,909.0,1298.0,213.0,308.0,21.0,0.0,5141018.759523808,2799382.308333333,2981242.2333333334,3172433.3916666666,123493439.56666666,463.75,355.5,491.0,536.25,1888.0,112.0
436,146,sqlite3_ossfuzz,afl,26286,11527,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.684580,2022-08-03 13:44:42.437580,86400,13237,,,0,16495,False,,9737,e1v0-libfuzzer,146.0,20.0,19.0,9849.0,38188.0,10221.0,3316.0,13078.0,7240.0,8741.0,2137.0,2667.0,45.0,0.0,14136767.571428576,4563349.766666667,6726728.766666667,15354845.9,58456352.73333333,54907.80952380953,9843.0,22930.0,62971.0,374977.0,21.0
437,146,zlib_zlib_uncompress_fuzzer,afl,62105,11884,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.822320,,85500,467,,,0,471,True,900.0,383,e1v0-libfuzzer,146.0,20.0,69.0,3075.0,10231.0,3048.0,1122.0,4386.0,321.0,407.0,140.0,184.0,4.0,0.0,2379399.5153846154,2268410.2666666666,2345356.833333333,2487458.7,2598829.033333333,304.61538461538464,6.0,8.0,26.0,3779.0,13.0
438,147,lcms-2017-03-21,afl,14258,12023,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.606932,2022-08-03 13:40:04.170708,86400,1992,,,0,2079,True,40500.0,1455,e1v0-libfuzzer,147.0,21.0,29.0,3469.0,13840.0,3820.0,1360.0,4960.0,928.0,1202.0,235.0,292.0,18.0,0.0,3652869.412745098,2967172.35,3110717.9833333334,3363323.708333333,10789323.966666669,418.02941176470586,173.0,484.0,494.5,1888.0,34.0
439,147,sqlite3_ossfuzz,afl,26383,11545,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.693625,2022-08-03 13:44:42.437580,86400,13569,,,0,16495,False,,7752,e1v0-libfuzzer,147.0,21.0,4.0,9849.0,38188.0,10221.0,3316.0,13078.0,6145.0,7315.0,1800.0,2158.0,36.0,0.0,5769437.82,4091467.533333333,5963022.166666667,7132477.766666667,7771784.0,25311.4,3425.0,22337.0,29001.0,70052.0,5.0
440,147,zlib_zlib_uncompress_fuzzer,afl,62201,11893,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.668720,,85500,446,,,0,471,False,,96,e1v0-libfuzzer,147.0,21.0,54.0,3075.0,10231.0,3048.0,1122.0,4386.0,271.0,279.0,91.0,92.0,3.0,0.0,2453190.566666667,2453190.566666667,2453190.566666667,2453190.566666667,2453190.566666667,1.0,1.0,1.0,1.0,1.0,1.0
441,148,lcms-2017-03-21,afl,14355,12106,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.723484,2022-08-03 13:40:04.170708,86400,1924,,,0,2079,False,,766,e1v0-libfuzzer,148.0,22.0,31.0,3469.0,13840.0,3820.0,1360.0,4960.0,617.0,713.0,181.0,203.0,17.0,0.0,3178350.743333333,3091889.6916666664,3102613.533333333,3332812.4250000003,3424778.8666666667,446.3,464.0,485.5,508.25,621.0,10.0
442,148,sqlite3_ossfuzz,afl,26480,11541,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.805111,2022-08-03 13:44:42.437580,86400,14088,,,0,16495,False,,11822,e1v0-libfuzzer,148.0,22.0,6.0,9849.0,38188.0,10221.0,3316.0,13078.0,8187.0,10248.0,2484.0,3197.0,50.0,0.0,11632012.713707164,3318995.283333333,4413672.0,8694593.533333333,92037981.76666668,47235.71028037383,6357.0,15814.0,43993.5,450636.0,107.0
443,148,zlib_zlib_uncompress_fuzzer,afl,62297,11896,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.688372,,85500,464,,,0,471,True,900.0,400,e1v0-libfuzzer,148.0,22.0,56.0,3075.0,10231.0,3048.0,1122.0,4386.0,321.0,423.0,139.0,192.0,4.0,0.0,2371012.896875001,2223072.1083333334,2315642.583333333,2491511.3916666666,2843204.6666666665,139.75,5.0,7.5,30.25,3909.0,32.0
444,149,lcms-2017-03-21,afl,14452,12090,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.750625,2022-08-03 13:40:04.170708,86400,1936,,,0,2079,False,,1405,e1v0-libfuzzer,149.0,23.0,36.0,3469.0,13840.0,3820.0,1360.0,4960.0,946.0,1193.0,214.0,278.0,19.0,0.0,3352359.514141416,3073258.566666667,3188620.6666666665,3282338.7666666666,4748049.966666667,420.5757575757576,173.0,486.0,499.0,1275.0,33.0
445,149,sqlite3_ossfuzz,afl,26577,11506,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.754014,2022-08-03 13:44:42.437580,86400,12922,,,0,16495,False,,10407,e1v0-libfuzzer,149.0,23.0,11.0,9849.0,38188.0,10221.0,3316.0,13078.0,7578.0,9313.0,2275.0,2831.0,49.0,0.0,9502381.134166667,3692436.85,4356968.583333334,6156742.074999999,73667629.13333334,21747.7,3565.75,9138.5,21185.75,146707.0,40.0
446,149,zlib_zlib_uncompress_fuzzer,afl,62393,11887,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.424718,,85500,449,,,0,471,True,57600.0,196,e1v0-libfuzzer,149.0,23.0,61.0,3075.0,10231.0,3048.0,1122.0,4386.0,290.0,315.0,111.0,119.0,4.0,0.0,2539918.1833333336,2539791.375,2539918.1833333336,2540044.9916666667,2540171.8,72.0,38.5,72.0,105.5,139.0,2.0
447,150,lcms-2017-03-21,afl,14549,12108,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-lcms-libfuzzer,2022-08-02 13:29:44.665077,2022-08-03 13:40:04.170708,86400,1968,,,0,2079,False,,1152,e1v0-libfuzzer,150.0,24.0,42.0,3469.0,13840.0,3820.0,1360.0,4960.0,835.0,1000.0,199.0,235.0,19.0,0.0,3203200.0296296296,3000652.333333333,3070297.6,3138260.8666666667,4507036.1,331.0,169.0,273.0,484.0,555.0,9.0
448,150,sqlite3_ossfuzz,afl,26674,11536,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-sqlite3-libfuzzer,2022-08-02 13:34:24.575939,2022-08-03 13:44:42.437580,86400,13140,,,0,16495,False,,7386,e1v0-libfuzzer,150.0,24.0,17.0,9849.0,38188.0,10221.0,3316.0,13078.0,5713.0,6714.0,1747.0,2098.0,37.0,0.0,8159729.800000001,3535395.5500000003,4212247.4,10810322.85,17408398.3,16524.333333333332,8145.0,15365.0,24324.0,33283.0,3.0
449,150,zlib_zlib_uncompress_fuzzer,afl,62489,11890,88981af167e37e5eabcd4fc7ab71d60d3550c673,/home/ec2-user/scratch/experiment-data,e1v0-zlib-libfuzzer,2022-08-02 13:53:33.591586,,85500,458,,,0,471,True,18900.0,295,e1v0-libfuzzer,150.0,24.0,67.0,3075.0,10231.0,3048.0,1122.0,4386.0,340.0,381.0,150.0,167.0,4.0,0.0,2341365.8888888885,2317989.533333333,2341109.4,2364614.0,2388118.6,47.333333333333336,10.0,16.0,69.0,122.0,3.0
